{
    (33, 30): {
        (19, 12),
        (21, 12),
        (21, 15),
        (20, 14),
        (23, 12),
        (19, 11),
        (21, 13),
        (20, 12),
        (22, 12),
        (20, 10),
        (23, 11),
        (21, 9),
        (19, 10),
        (19, 13),
        (21, 11),
        (23, 13),
        (20, 11),
        (22, 13),
    },
    (10, 47): {
        (9, 48),
        (10, 47),
        (11, 49),
        (12, 46),
        (12, 49),
        (9, 45),
        (13, 47),
        (8, 45),
        (12, 48),
        (10, 46),
        (12, 47),
        (7, 47),
        (9, 47),
        (11, 46),
        (11, 48),
        (12, 45),
        (8, 46),
        (8, 47),
        (8, 49),
        (10, 45),
        (11, 47),
        (9, 46),
        (9, 49),
        (11, 45),
        (10, 44),
        (10, 48),
        (10, 49),
        (8, 48),
    },
    (37, 39): {
        (35, 41),
        (40, 39),
        (34, 39),
        (35, 37),
        (39, 41),
        (37, 41),
        (35, 40),
        (39, 37),
        (38, 40),
        (39, 38),
        (37, 39),
        (38, 38),
        (35, 39),
        (36, 38),
        (36, 41),
        (38, 41),
        (36, 40),
        (37, 38),
        (38, 37),
        (39, 39),
        (36, 39),
        (37, 40),
        (37, 37),
        (36, 37),
        (35, 38),
        (37, 36),
        (37, 42),
        (39, 40),
        (38, 39),
    },
    (39, 27): {
        (37, 28),
        (38, 26),
        (38, 25),
        (39, 30),
        (38, 28),
        (40, 25),
        (40, 28),
        (41, 27),
        (41, 26),
        (37, 25),
        (38, 29),
        (37, 27),
        (36, 27),
        (38, 27),
        (41, 28),
        (39, 27),
        (40, 27),
        (42, 27),
        (39, 26),
        (39, 29),
        (40, 29),
        (39, 28),
        (40, 26),
        (37, 26),
        (37, 29),
        (41, 29),
        (39, 24),
        (39, 25),
        (41, 25),
    },
    (41, 12): {
        (40, 11),
        (39, 12),
        (40, 13),
        (40, 12),
        (41, 13),
        (41, 9),
        (41, 11),
        (39, 13),
        (40, 14),
        (41, 10),
        (43, 12),
        (38, 12),
        (39, 14),
        (42, 12),
        (43, 11),
        (42, 11),
        (41, 15),
        (44, 12),
        (42, 10),
        (42, 14),
        (41, 12),
        (43, 10),
        (41, 14),
        (43, 13),
        (39, 10),
        (40, 10),
        (39, 11),
        (43, 14),
        (42, 13),
    },
    (37, 36): {
        (39, 35),
        (38, 35),
        (36, 34),
        (35, 35),
        (38, 34),
        (36, 35),
        (37, 35),
        (37, 34),
        (35, 36),
        (35, 38),
        (35, 37),
        (37, 39),
        (38, 37),
        (37, 33),
        (34, 36),
        (38, 38),
        (37, 36),
        (35, 34),
        (39, 34),
        (36, 36),
        (38, 36),
        (40, 36),
        (39, 37),
        (39, 38),
        (37, 38),
        (37, 37),
        (39, 36),
        (36, 37),
        (36, 38),
    },
    (20, 47): {
        (18, 45),
        (18, 47),
        (19, 48),
        (19, 49),
        (22, 46),
        (20, 49),
        (21, 45),
        (20, 44),
        (22, 47),
        (22, 48),
        (22, 49),
        (18, 48),
        (19, 46),
        (20, 46),
        (20, 48),
        (19, 45),
        (18, 46),
        (17, 47),
        (19, 47),
        (18, 49),
        (20, 47),
        (21, 47),
        (20, 45),
        (21, 46),
        (21, 48),
        (21, 49),
        (22, 45),
        (23, 47),
    },
    (42, 33): {
        (43, 33),
        (40, 35),
        (44, 32),
        (44, 33),
        (42, 30),
        (42, 35),
        (43, 32),
        (42, 34),
        (41, 31),
        (43, 35),
        (39, 33),
        (42, 32),
        (45, 33),
        (43, 31),
        (40, 32),
        (41, 33),
        (41, 32),
        (42, 36),
        (44, 35),
        (40, 33),
        (41, 34),
        (41, 35),
        (44, 34),
        (44, 31),
        (42, 33),
        (43, 34),
        (42, 31),
        (40, 31),
        (40, 34),
    },
    (32, 12): {
        (30, 10),
        (31, 13),
        (32, 14),
        (31, 10),
        (34, 12),
        (31, 12),
        (32, 13),
        (29, 12),
        (34, 13),
        (33, 12),
        (33, 11),
        (31, 14),
        (30, 12),
        (35, 12),
        (32, 9),
        (30, 11),
        (34, 14),
        (33, 13),
        (32, 12),
        (30, 14),
        (33, 10),
        (32, 15),
        (34, 11),
        (33, 14),
        (34, 10),
        (30, 13),
        (32, 10),
        (31, 11),
        (32, 11),
    },
    (33, 16): {
        (33, 18),
        (31, 18),
        (31, 14),
        (33, 16),
        (35, 14),
        (32, 18),
        (33, 14),
        (34, 17),
        (35, 15),
        (35, 16),
        (31, 15),
        (33, 13),
        (31, 17),
        (33, 19),
        (32, 16),
        (32, 17),
        (32, 14),
        (31, 16),
        (30, 16),
        (32, 15),
        (33, 17),
        (34, 18),
        (36, 16),
        (35, 17),
        (33, 15),
        (35, 18),
        (34, 14),
        (34, 16),
        (34, 15),
    },
    (12, 0): {
        (11, 0),
        (12, 1),
        (10, 2),
        (13, 2),
        (12, 3),
        (12, 0),
        (10, 1),
        (11, 1),
        (13, 0),
        (9, 0),
        (10, 0),
        (15, 0),
        (14, 2),
        (11, 2),
        (13, 1),
        (14, 0),
        (14, 1),
        (12, 2),
    },
    (47, 49): {
        (45, 47),
        (49, 49),
        (46, 48),
        (46, 49),
        (47, 46),
        (47, 47),
        (49, 48),
        (45, 48),
        (45, 49),
        (47, 48),
        (49, 47),
        (47, 49),
        (48, 49),
        (48, 47),
        (46, 47),
        (44, 49),
        (48, 48),
    },
    (2, 21): {
        (5, 21),
        (1, 20),
        (1, 21),
        (2, 19),
        (3, 19),
        (3, 22),
        (2, 18),
        (4, 23),
        (3, 23),
        (3, 21),
        (2, 20),
        (0, 22),
        (1, 22),
        (4, 19),
        (4, 20),
        (0, 21),
        (0, 19),
        (0, 20),
        (0, 23),
        (1, 23),
        (2, 21),
        (2, 22),
        (3, 20),
        (4, 21),
        (4, 22),
        (2, 23),
        (2, 24),
        (1, 19),
    },
    (49, 18): {
        (49, 18),
        (48, 20),
        (49, 17),
        (48, 16),
        (47, 20),
        (46, 18),
        (49, 20),
        (49, 16),
        (49, 15),
        (47, 19),
        (49, 21),
        (47, 16),
        (47, 17),
        (48, 17),
        (48, 19),
        (48, 18),
        (49, 19),
        (47, 18),
    },
    (4, 2): {
        (3, 3),
        (5, 0),
        (5, 2),
        (5, 1),
        (4, 3),
        (6, 0),
        (6, 4),
        (3, 4),
        (5, 4),
        (6, 2),
        (7, 2),
        (6, 3),
        (3, 1),
        (3, 2),
        (6, 1),
        (2, 0),
        (2, 1),
        (4, 0),
        (4, 4),
        (2, 3),
        (5, 3),
        (2, 4),
        (4, 2),
        (2, 2),
        (4, 5),
        (1, 2),
        (3, 0),
        (4, 1),
    },
    (29, 25): {
        (30, 24),
        (31, 24),
        (29, 22),
        (29, 23),
        (29, 24),
        (27, 25),
        (29, 28),
        (30, 25),
        (30, 26),
        (31, 23),
        (27, 24),
        (29, 25),
        (26, 25),
        (29, 26),
        (31, 26),
        (28, 26),
        (30, 27),
        (31, 25),
        (28, 27),
        (32, 25),
        (27, 26),
        (27, 23),
        (28, 24),
        (29, 27),
        (27, 27),
        (30, 23),
        (28, 23),
        (31, 27),
        (28, 25),
    },
    (25, 32): {
        (23, 31),
        (23, 32),
        (24, 30),
        (24, 32),
        (25, 35),
        (28, 32),
        (27, 34),
        (27, 33),
        (25, 30),
        (25, 32),
        (23, 34),
        (26, 32),
        (23, 33),
        (25, 29),
        (27, 30),
        (25, 31),
        (26, 33),
        (24, 33),
        (22, 32),
        (25, 33),
        (26, 34),
        (23, 30),
        (24, 34),
        (26, 31),
        (27, 31),
        (24, 31),
        (25, 34),
        (27, 32),
        (26, 30),
    },
    (8, 30): {
        (10, 30),
        (7, 31),
        (10, 29),
        (8, 29),
        (8, 33),
        (8, 30),
        (10, 31),
        (7, 28),
        (9, 31),
        (8, 27),
        (7, 29),
        (8, 32),
        (9, 30),
        (6, 28),
        (11, 30),
        (6, 29),
        (5, 30),
        (6, 31),
        (9, 28),
        (10, 32),
        (6, 32),
        (10, 28),
        (7, 30),
        (6, 30),
        (7, 32),
        (8, 31),
        (9, 29),
        (8, 28),
        (9, 32),
    },
    (11, 24): {
        (13, 25),
        (9, 24),
        (10, 23),
        (9, 25),
        (10, 22),
        (12, 25),
        (10, 26),
        (11, 22),
        (13, 22),
        (11, 27),
        (10, 25),
        (9, 26),
        (12, 24),
        (8, 24),
        (11, 21),
        (11, 25),
        (14, 24),
        (10, 24),
        (11, 26),
        (9, 23),
        (13, 23),
        (11, 23),
        (13, 24),
        (12, 22),
        (11, 24),
        (12, 26),
        (12, 23),
        (9, 22),
        (13, 26),
    },
    (3, 40): {
        (3, 39),
        (5, 39),
        (2, 40),
        (3, 38),
        (4, 38),
        (4, 41),
        (2, 39),
        (5, 42),
        (2, 41),
        (5, 38),
        (4, 40),
        (1, 39),
        (4, 42),
        (2, 38),
        (0, 40),
        (5, 41),
        (2, 42),
        (1, 38),
        (3, 37),
        (1, 40),
        (4, 39),
        (5, 40),
        (1, 41),
        (1, 42),
        (6, 40),
        (3, 43),
        (3, 40),
        (3, 42),
        (3, 41),
    },
    (10, 21): {
        (10, 18),
        (12, 19),
        (10, 24),
        (11, 19),
        (12, 23),
        (8, 22),
        (12, 20),
        (9, 19),
        (11, 20),
        (8, 21),
        (10, 19),
        (11, 21),
        (9, 21),
        (12, 21),
        (11, 22),
        (11, 23),
        (9, 23),
        (10, 22),
        (8, 19),
        (9, 20),
        (13, 21),
        (10, 21),
        (9, 22),
        (8, 20),
        (10, 23),
        (10, 20),
        (12, 22),
        (8, 23),
        (7, 21),
    },
    (4, 48): {
        (5, 48),
        (6, 47),
        (4, 47),
        (4, 48),
        (5, 47),
        (3, 49),
        (5, 49),
        (6, 48),
        (1, 48),
        (7, 48),
        (4, 46),
        (6, 46),
        (2, 49),
        (3, 48),
        (2, 47),
        (2, 48),
        (4, 49),
        (6, 49),
        (5, 46),
        (3, 46),
        (4, 45),
        (3, 47),
        (2, 46),
    },
    (44, 27): {
        (42, 28),
        (41, 27),
        (45, 25),
        (45, 26),
        (43, 28),
        (46, 27),
        (43, 27),
        (43, 29),
        (46, 28),
        (44, 29),
        (44, 26),
        (45, 27),
        (44, 24),
        (44, 25),
        (44, 30),
        (42, 27),
        (42, 29),
        (47, 27),
        (46, 29),
        (43, 25),
        (44, 28),
        (42, 26),
        (43, 26),
        (46, 25),
        (45, 29),
        (45, 28),
        (46, 26),
        (42, 25),
        (44, 27),
    },
    (33, 43): {
        (34, 43),
        (32, 43),
        (33, 44),
        (36, 43),
        (33, 43),
        (33, 41),
        (31, 45),
        (33, 45),
        (31, 44),
        (31, 42),
        (30, 43),
        (35, 41),
        (32, 44),
        (31, 41),
        (32, 41),
        (35, 43),
        (34, 45),
        (32, 42),
        (35, 45),
        (34, 44),
        (33, 40),
        (35, 42),
        (32, 45),
        (33, 46),
        (31, 43),
        (34, 42),
        (35, 44),
        (33, 42),
        (34, 41),
    },
    (11, 0): {
        (9, 0),
        (12, 1),
        (12, 2),
        (10, 1),
        (10, 2),
        (11, 0),
        (11, 2),
        (9, 2),
        (11, 1),
        (12, 0),
        (9, 1),
        (10, 0),
        (13, 0),
        (13, 1),
        (14, 0),
        (8, 0),
        (11, 3),
        (13, 2),
    },
    (20, 30): {
        (20, 30),
        (22, 29),
        (20, 28),
        (22, 32),
        (18, 30),
        (18, 31),
        (22, 31),
        (20, 29),
        (20, 27),
        (19, 29),
        (18, 28),
        (20, 32),
        (21, 31),
        (22, 30),
        (17, 30),
        (20, 31),
        (19, 32),
        (23, 30),
        (19, 28),
        (21, 29),
        (21, 28),
        (21, 32),
        (22, 28),
        (21, 30),
        (18, 29),
        (19, 30),
        (20, 33),
        (19, 31),
        (18, 32),
    },
    (31, 2): {
        (33, 3),
        (33, 4),
        (33, 0),
        (32, 4),
        (34, 2),
        (29, 4),
        (30, 2),
        (31, 2),
        (29, 1),
        (28, 2),
        (31, 4),
        (32, 2),
        (32, 1),
        (29, 2),
        (30, 0),
        (30, 3),
        (31, 1),
        (31, 0),
        (31, 5),
        (30, 1),
        (32, 3),
        (31, 3),
        (29, 3),
        (33, 1),
        (29, 0),
        (32, 0),
        (33, 2),
        (30, 4),
    },
    (8, 33): {
        (8, 31),
        (11, 33),
        (9, 31),
        (9, 32),
        (8, 33),
        (6, 32),
        (6, 33),
        (10, 34),
        (9, 34),
        (10, 33),
        (5, 33),
        (7, 35),
        (8, 36),
        (7, 34),
        (8, 32),
        (7, 33),
        (7, 31),
        (7, 32),
        (9, 33),
        (8, 34),
        (6, 34),
        (8, 35),
        (8, 30),
        (10, 31),
        (6, 35),
        (9, 35),
        (10, 32),
        (10, 35),
        (6, 31),
    },
    (39, 0): {
        (36, 0),
        (41, 0),
        (38, 1),
        (40, 0),
        (37, 2),
        (37, 0),
        (38, 2),
        (39, 2),
        (37, 1),
        (39, 1),
        (40, 2),
        (41, 1),
        (41, 2),
        (40, 1),
        (38, 0),
        (39, 0),
        (42, 0),
        (39, 3),
    },
    (42, 44): {
        (42, 42),
        (42, 41),
        (44, 45),
        (41, 43),
        (42, 43),
        (44, 43),
        (40, 44),
        (43, 44),
        (40, 45),
        (45, 44),
        (43, 45),
        (42, 45),
        (44, 44),
        (40, 46),
        (43, 43),
        (40, 43),
        (42, 47),
        (43, 42),
        (44, 42),
        (44, 46),
        (41, 44),
        (40, 42),
        (41, 42),
        (42, 44),
        (39, 44),
        (41, 45),
        (41, 46),
        (42, 46),
        (43, 46),
